author,created_at,followers,following,verified,verified_type,followers_impact,ffproportion
42921216,2009-05-27 16:45:59+00:00,250205,1575,False,none,0.0016155516740761562,0.993744538883152
159210283,NaN,NaN,NaN,NaN,NaN,NaN,NaN
411780181,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159210283,NaN,NaN,NaN,NaN,NaN,NaN,NaN
269950830,2011-03-21 19:05:25+00:00,3615,619,False,none,2.334173698281531e-05,0.8538025507794048
23831448,2009-03-11 21:14:50+00:00,19628,993,False,none,0.00012673626929424588,0.9518452063430484
69004966,2009-08-26 15:05:15+00:00,147956,3666,False,none,0.0009553388760800614,0.9758214507129572
18040878,2008-12-11 04:38:55+00:00,301343,280131,True,blue,0.0019457452413865876,0.5182398525127521
401651305,2011-10-30 21:40:11+00:00,19331,3791,True,blue,0.00012481856642179882,0.8360435948447366
954124423,2012-11-17 18:46:39+00:00,354490,3640,True,blue,0.0022889107449621574,0.9898360930388407
18294906,2008-12-21 23:02:21+00:00,3796,579,False,none,2.4510438059963186e-05,0.8676571428571429
29979814,2009-04-09 13:09:12+00:00,360821,4447,False,none,0.0023297894550142195,0.9878253775310183
37255058,2009-05-02 18:43:10+00:00,13584,347,False,none,8.771069299434665e-05,0.9750915225037686
954124423,2012-11-17 18:46:39+00:00,354490,3640,True,blue,0.0022889107449621574,0.9898360930388407
14940354,2008-05-29 03:01:14+00:00,201702,2632,True,blue,0.0013023720699606677,0.9871191284857146
18294906,2008-12-21 23:02:21+00:00,3796,579,False,none,2.4510438059963186e-05,0.8676571428571429
23645988,2009-03-10 20:13:59+00:00,447984,2185,False,none,0.0028925932781492486,0.9951462672907286
293866350,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15727317,2008-08-04 20:24:44+00:00,102706,5958,False,none,0.0006631636067930925,0.9451704336302731
14090948,2008-03-06 19:51:29+00:00,114682,2372,True,blue,0.0007404915852457054,0.9797358484118441
27754737,2009-03-30 23:04:15+00:00,116590,68385,False,none,0.0007528113733959715,0.6303013920800108
14606079,2008-04-30 21:17:15+00:00,922768,669,False,none,0.005958231798660724,0.9992755326026572
14715424,2008-05-09 16:51:50+00:00,14165,4380,False,none,9.146215888287105e-05,0.7638177406308978
17073325,2008-10-30 20:02:09+00:00,3740,525,False,none,2.4148850986370472e-05,0.876905041031653
41821259,2009-05-22 14:26:36+00:00,11011,2884,False,none,7.109705834516719e-05,0.7924433249370277
17073325,2008-10-30 20:02:09+00:00,3740,525,False,none,2.4148850986370472e-05,0.876905041031653
14940354,2008-05-29 03:01:14+00:00,201702,2632,True,blue,0.0013023720699606677,0.9871191284857146
14090948,2008-03-06 19:51:29+00:00,114682,2372,True,blue,0.0007404915852457054,0.9797358484118441
147326828,NaN,NaN,NaN,NaN,NaN,NaN,NaN
580183048,2012-05-14 19:47:13+00:00,1521,2276,False,none,9.820963195259221e-06,0.4005794047932578
558251172,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97327765,2009-12-17 01:00:43+00:00,29282,8485,False,none,0.00018907129801681822,0.7753329626393413
14849562,2008-05-20 22:42:46+00:00,631686,10750,False,none,0.004078740931597973,0.9832668156828073
79228319,2009-10-02 16:54:58+00:00,8862,9547,False,none,5.7221154396046824e-05,0.481394969851703
18294906,2008-12-21 23:02:21+00:00,3796,579,False,none,2.4510438059963186e-05,0.8676571428571429
7768402,2007-07-27 19:01:55+00:00,194295,9802,False,none,0.0012545457225660028,0.9519738163716273
28390516,2009-04-02 18:29:07+00:00,149304,601,False,none,0.0009640427934944003,0.9959907941696408
