author,created_at,followers,following,verified,verified_type,followers_impact,ffproportion
238575113,2011-01-15 14:03:07+00:00,80777,7811,False,none,0.0005215699829214031,0.9118277870591954
15143478,2008-06-17 08:15:17+00:00,3008339,362,True,blue,0.01942458027472908,0.9998796822947844
21477475,2009-02-21 11:22:45+00:00,170667,617,False,none,0.0011019818051579919,0.9963977954741833
24502450,2009-03-15 08:22:31+00:00,737189,1968,True,blue,0.0047599645213346154,0.9973375074578202
9517882,2007-10-18 09:24:28+00:00,2355,1719,False,none,1.5206027826979268e-05,0.5780559646539027
573897929,2012-05-07 19:22:30+00:00,16450,2056,False,none,0.00010621620286785943,0.8889008970063763
387027891,2011-10-08 10:22:10+00:00,13750,4447,False,none,8.878254039106792e-05,0.7556190580864978
83521919,2009-10-19 04:28:41+00:00,74466,1865,False,none,0.0004808204111099101,0.9755669387273846
1663752234,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61126132,2009-07-29 05:50:36+00:00,4166808,0,True,blue,0.02690471269540545,1.0
86793368,2009-11-01 20:17:47+00:00,22455,3,False,none,0.00014498995959864945,0.9998664173123163
171802941,2010-07-28 05:48:13+00:00,206003,485,True,blue,0.0013301432485949938,0.9976511952268413
1960878613,2013-10-14 15:02:11+00:00,29342,644,False,none,0.0001894587127385247,0.9785233108784099
16675569,2008-10-09 23:05:36+00:00,902922,734,False,business,0.005830087922544278,0.9991877440087821
55911799,2009-07-11 19:44:42+00:00,1976,1617,False,none,1.2758858168200014e-05,0.5499582521569719
15250661,2008-06-27 02:03:07+00:00,640639,4099,False,none,0.004136549664988607,0.9936423787647075
21467787,2009-02-21 06:22:36+00:00,48176,1430,False,none,0.0003110681938821882,0.9711728419949199
8170292,2007-08-13 23:23:33+00:00,689452,12733,True,business,0.004451730911832913,0.9818666021062825
27453886,2009-03-29 16:34:30+00:00,237,935,False,none,1.5302881507405888e-06,0.2022184300341297
2799960092,2014-09-09 13:55:45+00:00,36352,6,False,none,0.00023472166605789825,0.9998349744210353
374712154,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16215478,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18965916,2009-01-14 03:47:23+00:00,124194,11390,False,none,0.0008019097324602391,0.9159930375265518
194732581,2010-09-24 21:37:53+00:00,103881,698,False,none,0.000670750478426511,0.9933256198663212
44835347,2009-06-05 06:15:06+00:00,516274,1309,True,business,0.0033335358005715052,0.9974709370284572
331672974,2011-07-08 15:01:21+00:00,788927,15761,True,blue,0.005094032235862112,0.9804135267333426
238575113,2011-01-15 14:03:07+00:00,80777,7811,False,none,0.0005215699829214031,0.9118277870591954
71804710,2009-09-05 13:49:31+00:00,113950,0,False,none,0.0007357651256408865,1.0
24062457,2009-03-12 23:07:49+00:00,80654,8744,False,none,0.0005207757827419048,0.9021902055974407
81825702,2009-10-12 12:03:58+00:00,2741305,754,False,none,0.017700365228126284,0.9997250241515591
7587032,2007-07-19 14:42:53+00:00,8472666,25,True,business,0.054707259008365657,0.9999970493435911
246130881,2011-02-02 05:38:44+00:00,30616,595,False,none,0.00019768481866275892,0.9809362083880683
63362429,2009-08-06 03:54:12+00:00,270526,167,False,business,0.0017467625834061118,0.9993830649481147
156464691,2010-06-17 01:05:23+00:00,376290,129,True,blue,0.0024296714271821777,0.9996572967889507
74382140,2009-09-15 06:17:51+00:00,132063,169,True,business,0.0008527191732120438,0.9987219432512554
110906944,2010-02-03 04:44:33+00:00,1465,1408,False,none,9.459376121666509e-06,0.5099199443090846
136658558,2010-04-24 14:58:24+00:00,5327,3276,False,none,3.439597037550682e-05,0.6192026037428804
21548431,2009-02-22 05:41:23+00:00,5534,2747,False,none,3.573255116539417e-05,0.668276778166888
7587032,2007-07-19 14:42:53+00:00,8472666,25,True,business,0.054707259008365657,0.9999970493435911
489336004,2012-02-11 12:34:31+00:00,7351,1056,False,none,4.746476032107202e-05,0.8743903889615796
55219159,2009-07-09 12:20:58+00:00,52768,2761,False,none,0.00034071833391679065,0.9502782329953718
7587032,2007-07-19 14:42:53+00:00,8472666,25,True,business,0.054707259008365657,0.9999970493435911
49593955,2009-06-22 10:40:08+00:00,3327,968,False,none,2.1482146318624214e-05,0.7746216530849825
2270640056,2013-12-31 17:36:15+00:00,3341,511,False,none,2.157254308702239e-05,0.8673416407061267
177886974,2010-08-13 09:08:56+00:00,1437030,2329,True,blue,0.009278776292231006,0.9983819186179403
15638836,2008-07-28 22:50:04+00:00,945,357,False,none,6.101781866877031e-06,0.7258064516129032
251990786,NaN,NaN,NaN,NaN,NaN,NaN,NaN
205480257,2010-10-20 23:59:08+00:00,151373,14774,False,none,0.0009774021444812454,0.9110787435223026
59440137,2009-07-23 12:07:48+00:00,18858,2825,False,none,0.00012176444703234609,0.8697136005165337
1513504760,2013-06-13 14:08:32+00:00,50762,2369,False,none,0.00032776576838773743,0.9554120946340178
103245739,2010-01-09 11:05:06+00:00,187867,393,False,none,0.0012130406920471822,0.9979124614894295
1526423011,2013-06-18 01:39:31+00:00,2078,838,False,none,1.3417463195101028e-05,0.7126200274348422
125486974,2010-03-23 00:04:05+00:00,158262,2548,False,none,0.0010218838114451775,0.9841552142279709
89347280,2009-11-12 02:12:29+00:00,2158,1723,False,none,1.393401615737633e-05,0.556042257150219
38400130,2009-05-07 09:14:43+00:00,1257219,178,True,blue,0.008117752483484945,0.9998584377090132
15250661,2008-06-27 02:03:07+00:00,640639,4099,False,none,0.004136549664988607,0.9936423787647075
15907183,2008-08-19 18:00:06+00:00,395534,6724,False,none,0.0025539282422575023,0.9832843597889911
19017675,2009-01-15 10:37:07+00:00,1809566,522,True,blue,0.011684208471658415,0.9997116162308131
447410369,2011-12-26 21:27:31+00:00,29987,1338,False,none,0.00019362342099686934,0.9572865123703113
22092333,2009-02-27 01:39:57+00:00,23415,1959,False,none,0.0001511885951459531,0.9227949869945614
61336445,2009-07-30 00:17:25+00:00,53050,739,False,none,0.0003425391831088111,0.9862611314581048
2868975307,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83310721,2009-10-18 06:20:57+00:00,489,674,False,none,3.1574299819077972e-06,0.4204643164230438
5402612,2007-04-22 14:42:37+00:00,51727782,3,True,business,0.3340017378003895,0.9999999420040893
4465521,2007-04-13 07:04:08+00:00,34000,790,False,none,0.0002195350089670043,0.9772923253808565
2653613168,2014-07-17 12:26:23+00:00,108652,887,False,none,0.0007015564057142044,0.9919024274459325
372095233,2011-09-12 03:40:13+00:00,2420,2179,False,none,1.5625727108827954e-05,0.5262013481191563
280784084,2011-04-12 01:04:21+00:00,9810,1086,False,none,6.334230699900919e-05,0.900330396475771
2768501,2007-03-29 02:15:36+00:00,2278839,1144,True,blue,0.01471426294998115,0.9994982418728561
10703412,2007-11-29 10:00:46+00:00,13932,454,False,none,8.995769838024423e-05,0.9684415403864869
58766083,2009-07-21 10:59:24+00:00,219,201,False,none,1.4140637342286454e-06,0.5214285714285715
3108351,2007-04-01 06:22:13+00:00,20599236,1094,True,business,0.1330074547051011,0.9999468940546098
238575113,2011-01-15 14:03:07+00:00,80777,7811,False,none,0.0005215699829214031,0.9118277870591954
25777812,2009-03-22 04:01:04+00:00,24154,346,False,none,0.00015596025313497123,0.9858775510204082
14173315,2008-03-18 23:19:17+00:00,9446128,1346,True,business,0.06099281750539619,0.9998575280545889
23293734,2009-03-08 09:55:16+00:00,22227,2011,False,none,0.00014351778365616485,0.9170311081772423
2602208286,2014-07-03 20:45:44+00:00,1043,84,False,none,6.734559245664279e-06,0.9254658385093167
58467371,2009-07-20 13:02:28+00:00,5805,451,True,blue,3.748237432510176e-05,0.9279092071611253
1920286333,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19317766,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20159596,2009-02-05 16:06:57+00:00,100863,4136,False,none,0.0006512635179246752,0.9606091486585586
14765253,2008-05-13 21:54:59+00:00,421204,2798,False,none,0.0027196771740275903,0.9934009745237051
181561712,2010-08-22 14:19:06+00:00,37692857,1796,True,blue,0.24337946174961797,0.9999523539850599
80807165,2009-10-08 09:17:10+00:00,2284,529,False,none,1.4747587072959935e-05,0.8119445431923213
61436584,2009-07-30 08:51:55+00:00,4036,2015,False,none,2.60600969467891e-05,0.666997190547017
67725191,2009-08-21 21:33:26+00:00,30725,728,False,none,0.00019838862207385903,0.9768543541156647
28987332,2009-04-05 13:31:09+00:00,2505026,890,True,blue,0.016174732510958204,0.9996448404495601
16198940,2008-09-09 06:25:42+00:00,92825,3152,False,none,0.0005993628590400639,0.9671587984621316
16973333,2008-10-26 00:00:29+00:00,3617941,457,True,business,0.023360726761090956,0.9998737010135424
15374755,2008-07-10 06:28:56+00:00,6255,388,False,none,4.038798473790035e-05,0.941592653921421
76628896,2009-09-23 12:19:52+00:00,52858,1459,True,blue,0.0003412994559993504,0.9731391645341237
22595904,2009-03-03 06:48:28+00:00,23592,536,False,none,0.0001523314685749872,0.9777851458885941
491960101,2012-02-14 06:18:22+00:00,8607,3998,False,none,5.5574641828794295e-05,0.6828242760809202
1925489179,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80804103,2009-10-08 08:55:28+00:00,61816,2632,False,none,0.00039914047395012755,0.9591608738828202
592155963,2012-05-27 19:26:00+00:00,40538,222,False,none,0.00026175029980895353,0.9945534838076545
250603308,2011-02-11 12:31:22+00:00,40098,5917,True,blue,0.00025890925851643936,0.8714114962512224
2873638358,NaN,NaN,NaN,NaN,NaN,NaN,NaN
421719377,2011-11-26 08:58:39+00:00,2873,707,False,none,1.855070825771186e-05,0.8025139664804469
2429570119,2014-04-05 23:16:07+00:00,120950,4,False,none,0.0007809635098399755,0.9999669295765332
380648579,2011-09-27 00:35:10+00:00,2446243,634,True,blue,0.01579517585119034,0.9997408942092307
99238190,2009-12-25 07:14:18+00:00,1528,511,False,none,9.866161579458311e-06,0.7493869543894066
206979151,2010-10-24 06:21:25+00:00,174482,263,False,none,0.0011266149245464953,0.9984949497839709
2581857086,2014-06-22 08:26:51+00:00,62390,725,True,blue,0.0004028467414544529,0.9885130317674087
2467959607,NaN,NaN,NaN,NaN,NaN,NaN,NaN
489336004,2012-02-11 12:34:31+00:00,7351,1056,False,none,4.746476032107202e-05,0.8743903889615796
22443725,2009-03-02 03:11:15+00:00,5415,214,False,none,3.4964178634009656e-05,0.9619825901581098
8197942,2007-08-15 06:40:45+00:00,519889,926,False,none,0.0033568775375543204,0.998222017415013
414573312,2011-11-17 06:41:48+00:00,90846,5427,False,none,0.0005865846301357786,0.9436290548751987
55186601,2009-07-09 09:04:01+00:00,807314,454,True,blue,0.005212755477329062,0.9994379574333224
2768501,2007-03-29 02:15:36+00:00,2278839,1144,True,blue,0.01471426294998115,0.9994982418728561
