author,created_at,followers,following,verified,verified_type,followers_impact,ffproportion
121817564,2010-03-10 17:48:51+00:00,498065,2378,False,none,0.0032159618894456177,0.995248210085864
585612126,2012-05-20 09:48:05+00:00,5103,2301,False,none,3.2949622081135965e-05,0.6892220421393841
864871926,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144313594,2010-05-15 23:20:18+00:00,7348,474,False,none,4.744538958498669e-05,0.9394016875479417
87818409,2009-11-05 23:49:19+00:00,10899972,1043,True,business,0.0703801603164734,0.999904320836179
87818409,2009-11-05 23:49:19+00:00,10899972,1043,True,business,0.0703801603164734,0.999904320836179
47624589,2009-06-16 13:36:07+00:00,36999,774,False,none,0.00023889928814029975,0.9795091732189659
65045121,2009-08-12 14:09:35+00:00,1028486,6108,True,blue,0.006640843624483482,0.9940962348515456
83638901,2009-10-19 16:48:16+00:00,89835,1023,False,none,0.0005800566920750245,0.9887406722578089
28785486,2009-04-04 12:40:32+00:00,17829752,436,True,business,0.11512514015292538,0.9999755470890156
3108351,2007-04-01 06:22:13+00:00,20592065,1094,True,business,0.13296115218894516,0.9999468755619281
41203507,2009-05-19 20:34:05+00:00,10210,737,False,none,6.59250718103857e-05,0.9326756188910204
742143,2007-02-01 07:44:29+00:00,40338542,17,True,business,0.26046241704958467,0.9999995785669984
14606079,2008-04-30 21:17:15+00:00,922855,669,False,none,0.005958793550007198,0.9992756008506547
5695632,2007-05-01 21:40:03+00:00,6095354,2849,True,business,0.03935716456020781,0.9995328131910335
16681111,2008-10-10 08:52:26+00:00,858995,2929,True,blue,0.0055464551478709365,0.9966017885567637
16973333,2008-10-26 00:00:29+00:00,3617495,457,True,business,0.023357846978326272,0.9998736854441408
15754281,2008-08-06 19:55:31+00:00,5018434,935,True,business,0.0324035868585388,0.9998137216052456
1020058453,2012-12-18 15:46:37+00:00,1384316,4737,True,blue,0.00893840663156375,0.9965897629536093
15438913,2008-07-15 10:17:46+00:00,2831071,2198,True,blue,0.018279976393271346,0.9992242176792956
18576537,2009-01-03 08:53:43+00:00,2166864,34,True,government,0.013991250225596436,0.9999843093675844
972651,2007-03-12 01:28:01+00:00,9136999,2669,True,business,0.05899679874695615,0.9997079762634704
538467434,2012-03-27 20:42:20+00:00,184305,105228,True,blue,0.0011900411714018742,0.6365595631586037
22021978,2009-02-26 15:39:06+00:00,82334,1783,False,none,0.0005316233949496862,0.9788033334522154
807095,2007-03-02 20:41:42+00:00,55100510,877,False,none,0.3557791457922503,0.9999840838852205
28139873,2009-04-01 16:41:13+00:00,371430,800,False,none,0.002398290834723953,0.9978507911774978
1649548520,2013-08-06 05:25:51+00:00,46476,0,False,none,0.000300091443433838,1.0
16589206,2008-10-04 06:41:05+00:00,5593227,7300,True,blue,0.036114974694102665,0.9986965512352677
15164565,2008-06-19 01:08:29+00:00,1672624,731,True,business,0.010799986024659605,0.9995631530667431
16589206,2008-10-04 06:41:05+00:00,5593227,7300,True,blue,0.036114974694102665,0.9986965512352677
