author,created_at,followers,following,verified,verified_type,followers_impact,ffproportion
350628549,2011-08-08 02:25:47+00:00,351281,44,False,none,0.0022681905142628894,0.9998747598377571

2602158362,2014-07-03 19:42:59+00:00,480698,5,False,none,0.0031038246982476774,0.9999895985670986

22940219,2009-03-05 16:33:48+00:00,22197177,0,True,blue,0.14332521916874064,1.0

27260086,2009-03-28 16:41:22+00:00,111738696,276902,True,blue,0.7214869302447461,0.9975280049837345

813286,2007-03-05 22:08:25+00:00,131935180,551351,True,blue,0.8518938507165684,0.9958384373427364

1339835893,2013-04-09 18:04:35+00:00,31313384,985,True,blue,0.20218776580080144,0.9999685447916897

1636590253,2013-07-31 22:41:25+00:00,14235243,70,True,blue,0.09191571175448486,0.9999950826511507

50393960,2009-06-24 18:44:10+00:00,63601926,581,True,blue,0.4106720410214336,0.9999908651399543

215952307,2010-11-15 11:40:04+00:00,10579742,2484,True,blue,0.06831246337760565,0.9997652667784642

266135518,2011-03-14 18:36:41+00:00,8938921,996,True,blue,0.05771782652618656,0.9998885895696794

26565946,2009-03-25 19:10:50+00:00,61414465,335,True,blue,0.3965477977787874,0.9999945452887578

44196397,2009-06-02 20:12:29+00:00,155731793,422,True,blue,1.0055464874324311,0.9999972902202668

268414482,2011-03-18 18:36:02+00:00,46533265,77,True,blue,0.30046119850114666,0.9999983452725145

3131144855,2015-04-01 20:15:49+00:00,4708509,463,True,government,0.03040242839812413,0.9999016770539303

288333760,2011-04-26 17:26:43+00:00,8292336,81,True,blue,0.05354288406227684,0.9999902320397057

382267114,2011-09-29 19:34:47+00:00,11478671,165,True,business,0.07411676885042036,0.9999856257202385

15485441,2008-07-18 19:46:50+00:00,50258763,10838,True,blue,0.3245164113492807,0.9997844025059996

20536157,2009-02-10 19:14:39+00:00,30434965,294,True,business,0.19651589159369007,0.9999903401512042

74286565,2009-09-14 22:35:42+00:00,13375045,2438,True,business,0.0863614889414437,0.9998177534593017

3004231,2007-03-30 19:05:42+00:00,20739857,2774,True,blue,0.13391543213145254,0.9998662657596329

15846407,2008-08-14 03:50:42+00:00,75165282,25364,True,blue,0.48533561346698256,0.9996626708061532

17842366,2008-12-03 17:38:39+00:00,9189137,618,True,business,0.05933344922629503,0.9999327511995695

25073877,2009-03-18 13:46:38+00:00,87292839,51,True,blue,0.56364218213589,0.9999994157599778

25365536,2009-03-19 19:21:56+00:00,75142347,125,True,blue,0.48518752418961025,0.9999983364933749

15492359,2008-07-19 13:22:50+00:00,11190029,689,True,business,0.072253032848707,0.9999384311176459

17471979,2008-11-18 21:28:10+00:00,29138518,195,True,business,0.1881448473651534,0.9999933078719022

11348282,2007-12-19 20:20:32+00:00,76460922,175,True,government,0.4937014469675122,0.9999977112543912

759251,2007-02-09 00:35:02+00:00,61649115,1091,True,business,0.39806291218626116,0.9999823033843552

18735898,2009-01-07 20:09:17+00:00,280880,266,False,none,0.0018136174505485932,0.9990538723652479

84351228,2009-10-22 15:29:47+00:00,350633,742,False,none,0.002264006435268459,0.9978882959800782

20609518,2009-02-11 18:34:22+00:00,18757236,0,True,blue,0.12111382274871223,1.0

1367531,2007-03-17 19:01:26+00:00,24114323,262,True,blue,0.15570406223641875,0.9999891352059345

79293791,2009-10-02 21:37:33+00:00,108306103,977,True,blue,0.6993229792143026,0.9999909793524117

14230524,2008-03-26 22:37:48+00:00,83948013,114064,True,blue,0.5420449349034469,0.9986430980048233

133880286,2010-04-16 22:04:13+00:00,19227394,237,True,blue,0.12414959159418014,0.9999876739885428

23083404,2009-03-06 16:25:53+00:00,52705953,188,True,blue,0.34031770189616195,0.9999964330532186

21447363,2009-02-20 23:45:56+00:00,107193450,242,True,blue,0.6921386766751214,0.9999977424044691

115485051,2010-02-18 20:17:16+00:00,27778946,1,True,blue,0.1793662105648214,0.9999999640015153

180505807,2010-08-19 20:11:11+00:00,33186407,245,True,business,0.21428171053904865,0.9999926175138125

23151437,2009-03-07 02:02:31+00:00,37008835,563,True,blue,0.23896279187009947,0.9999847876477213

7144422,2007-06-29 03:44:14+00:00,3785447,239,True,business,0.024442298267327044,0.999936867452821

2367911,2007-03-26 22:30:49+00:00,17494080,29366,True,business,0.11295773557851442,0.9983241880620969

1344951,2007-03-17 09:57:25+00:00,10035924,454,True,business,0.06480107839212275,0.9999547645574928

14293310,2008-04-03 13:54:30+00:00,19347441,514,True,business,0.12492472451245842,0.9999734338848731

3108351,2007-04-01 06:22:13+00:00,20543737,1093,True,business,0.13264910254443465,0.9999467992677477

972651,2007-03-12 01:28:01+00:00,9146309,2671,True,business,0.05905691259794094,0.9997080548869929

807095,2007-03-02 20:41:42+00:00,55035977,874,False,none,0.3553624618883189,0.9999841197309781

5988062,2007-05-12 13:04:50+00:00,27166202,154,True,business,0.17540977646086617,0.9999943312235178

1652541,2007-03-20 17:46:05+00:00,25691230,1238,False,business,0.16588601201245204,0.9999518146719109

