author,created_at,followers,following,verified,verified_type,followers_impact,ffproportion
350628549,2011-08-08 02:25:47+00:00,351259,44,False,none,0.0022680484621982635,0.9998747519947168

2602158362,2014-07-03 19:42:59+00:00,480785,5,False,none,0.0031043864495941516,0.9999896004492606

22940219,2009-03-05 16:33:48+00:00,22195935,0,True,blue,0.1433171996840013,1.0

27260086,2009-03-28 16:41:22+00:00,111729959,276892,True,blue,0.7214305162043536,0.9975279012173996

813286,2007-03-05 22:08:25+00:00,131937796,551224,True,blue,0.8519107419984348,0.9958394740937777

1339835893,2013-04-09 18:04:35+00:00,31304978,987,True,blue,0.20213348899829037,0.9999684724620372

1636590253,2013-07-31 22:41:25+00:00,14239313,70,True,blue,0.09194199138644062,0.9999950840566617

50393960,2009-06-24 18:44:10+00:00,63633050,581,True,blue,0.41087300595140686,0.9999908696079279

215952307,2010-11-15 11:40:04+00:00,10577606,2483,True,blue,0.0682986714135129,0.9997653138834655

266135518,2011-03-14 18:36:41+00:00,8947182,998,True,blue,0.057771167076453515,0.9998884689400526

26565946,2009-03-25 19:10:50+00:00,61409797,336,True,blue,0.39651765691343865,0.9999945285902573

44196397,2009-06-02 20:12:29+00:00,156199141,424,True,blue,1.008564112355099,0.9999972855238105

268414482,2011-03-18 18:36:02+00:00,46533241,77,True,blue,0.300461043535258,0.9999983452716611

3131144855,2015-04-01 20:15:49+00:00,4709573,463,True,government,0.03040929855252239,0.9999016992651436

288333760,2011-04-26 17:26:43+00:00,8292186,81,True,blue,0.05354191552547257,0.9999902318630116

382267114,2011-09-29 19:34:47+00:00,11480310,165,True,business,0.07412735172923497,0.9999856277723701

15485441,2008-07-18 19:46:50+00:00,50255445,10833,True,blue,0.32449498731517035,0.9997844877235589

20536157,2009-02-10 19:14:39+00:00,30469063,294,True,business,0.19673605938003585,0.9999903509614594

74286565,2009-09-14 22:35:42+00:00,13388100,2437,True,business,0.086445783927975,0.9998180058051443

3004231,2007-03-30 19:05:42+00:00,20739902,2774,True,blue,0.13391572269249383,0.9998662660497614

15846407,2008-08-14 03:50:42+00:00,75157194,25359,True,blue,0.48528338996249654,0.9996627009992598

17842366,2008-12-03 17:38:39+00:00,9188572,618,True,business,0.05932980107099896,0.9999327470647577

25073877,2009-03-18 13:46:38+00:00,87308039,51,True,blue,0.5637403271987224,0.9999994158616916

25365536,2009-03-19 19:21:56+00:00,75159945,125,True,blue,0.48530115292748677,0.9999983368828688

15492359,2008-07-19 13:22:50+00:00,11188966,688,True,business,0.07224616915122077,0.9999385146314622

17471979,2008-11-18 21:28:10+00:00,29146130,195,True,business,0.18819399737951392,0.9999933096196518

11348282,2007-12-19 20:20:32+00:00,76570013,175,True,government,0.4944058379576069,0.9999977145152106

759251,2007-02-09 00:35:02+00:00,61655961,1091,True,business,0.39810711620600786,0.9999823053492729

18735898,2009-01-07 20:09:17+00:00,280846,266,False,none,0.0018133979155396261,0.9990537579327813

84351228,2009-10-22 15:29:47+00:00,350563,742,False,none,0.0022635544514264683,0.9978878752081525

20609518,2009-02-11 18:34:22+00:00,18754999,0,True,blue,0.1210993786365046,1.0

1367531,2007-03-17 19:01:26+00:00,24121421,262,True,blue,0.15574989339799664,0.9999891384029879

79293791,2009-10-02 21:37:33+00:00,108327696,977,True,blue,0.6994624033157328,0.9999909811504845

14230524,2008-03-26 22:37:48+00:00,83943890,114056,True,blue,0.5420183130551536,0.9986431264927649

133880286,2010-04-16 22:04:13+00:00,19225856,237,True,blue,0.1241396608634804,0.999987673002518

23083404,2009-03-06 16:25:53+00:00,52707872,188,True,blue,0.34033009271034453,0.9999964331830843

21447363,2009-02-20 23:45:56+00:00,107189569,241,True,blue,0.692113617399539,0.9999977516519527

115485051,2010-02-18 20:17:16+00:00,27776144,1,True,blue,0.17934811829731773,0.9999999639978838

180505807,2010-08-19 20:11:11+00:00,33189416,245,True,business,0.21430113938734224,0.9999926181831144

23151437,2009-03-07 02:02:31+00:00,37008001,563,True,blue,0.23895740680546776,0.9999847873049059

7144422,2007-06-29 03:44:14+00:00,3784976,239,True,business,0.024439257061761647,0.9999368595971431

2367911,2007-03-26 22:30:49+00:00,17494958,29358,True,business,0.1129634047472754,0.9983247277668356

1344951,2007-03-17 09:57:25+00:00,10034922,454,True,business,0.06479460856627026,0.9999547600408794

14293310,2008-04-03 13:54:30+00:00,19345876,514,True,business,0.12491461944513392,0.9999734317358432

3108351,2007-04-01 06:22:13+00:00,20546559,1093,True,business,0.1326673239501789,0.9999468065742986

972651,2007-03-12 01:28:01+00:00,9145355,2670,True,business,0.05905075270386581,0.9997081337228527

807095,2007-03-02 20:41:42+00:00,55037903,875,False,none,0.35537489790088567,0.9999841021179648

5988062,2007-05-12 13:04:50+00:00,27167913,154,True,business,0.17542082423734684,0.999994331580528

1652541,2007-03-20 17:46:05+00:00,25694703,1238,False,business,0.16590843686792683,0.999951821184521

