author,created_at,followers,following,verified,verified_type,followers_impact,ffproportion
36309919,2009-04-29 07:15:06+00:00,99138,122,True,blue,0.0006401253446756139,0.9987709046947411
52003080,2009-06-29 08:42:31+00:00,9605,2809,False,none,6.201864003317872e-05,0.7737232157241823
30586736,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30586736,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99031372,2009-12-24 04:51:23+00:00,133,186,False,none,8.587692997826932e-07,0.4169278996865204
20826640,2009-02-14 02:33:50+00:00,2018,1789,False,none,1.303004847339455e-05,0.5300761754662464
501270359,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20556353,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2893971447,2014-11-27 00:17:41+00:00,970,3430,False,none,6.263204667588063e-06,0.22045454545454546
2752307136,2014-08-21 15:04:26+00:00,1042,1412,False,none,6.728102333635838e-06,0.42461287693561534
2331419624,2014-02-07 06:40:01+00:00,765,1350,False,none,4.939537701757597e-06,0.3617021276595745
230067026,2010-12-24 04:57:14+00:00,6366,448,False,none,4.110470197305733e-05,0.9342530085118873
459310999,2012-01-09 14:32:34+00:00,285982,4358,True,blue,0.0018465606157177007,0.9849900117104085
32359375,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2832251193,2014-10-15 17:43:14+00:00,272,434,False,none,1.7562800717360344e-06,0.38526912181303113
17045133,2008-10-29 16:46:06+00:00,7315,2497,True,blue,4.723231148804813e-05,0.7455156950672646
1605998178,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67323781,2009-08-20 14:09:57+00:00,206,384,False,none,1.3301238778589084e-06,0.34915254237288135
67323781,2009-08-20 14:09:57+00:00,206,384,False,none,1.3301238778589084e-06,0.34915254237288135
338467914,2011-07-19 16:40:13+00:00,6461,2420,False,none,4.171810861575926e-05,0.727508163495102
218264459,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2318772765,NaN,NaN,NaN,NaN,NaN,NaN,NaN
546976563,2012-04-06 15:29:10+00:00,721,1077,False,none,4.655433572506179e-06,0.40100111234705227
18073930,2008-12-12 10:23:24+00:00,1123,0,False,none,7.251112207939583e-06,1.0
2311431049,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1177268209,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36309919,2009-04-29 07:15:06+00:00,99138,122,True,blue,0.0006401253446756139,0.9987709046947411
2911292350,2014-12-08 17:36:09+00:00,11802,1180,False,none,7.620447575966425e-05,0.9091049144969958
109451294,2010-01-29 02:56:18+00:00,174,873,False,none,1.1235026929487867e-06,0.166189111747851
718962284,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34761502,NaN,NaN,NaN,NaN,NaN,NaN,NaN
358848919,2011-08-20 16:15:37+00:00,466,773,False,none,3.008921005253647e-06,0.3761097659402744
113565626,2010-02-12 06:59:25+00:00,12298,1020,False,none,7.940710412577114e-05,0.9234119237122691
49622659,2009-06-22 13:09:37+00:00,3805,837,False,none,2.4568550268219156e-05,0.8196897888841017
2372174178,2014-03-04 17:09:04+00:00,7776,2053,False,none,5.020894793315957e-05,0.7911282938243972
2862224447,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3032720313,2015-02-12 13:52:30+00:00,502,1250,False,none,3.241369838277534e-06,0.2865296803652968
145373186,2010-05-18 20:36:20+00:00,643,133,False,none,4.151794434287758e-06,0.8286082474226805
1161390716,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147508131,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19024010,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2862224447,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2837994951,2014-10-20 12:42:33+00:00,4424,601,True,blue,2.8565378813824325e-05,0.8803980099502487
2539073085,2014-05-10 13:45:27+00:00,2608,153,False,none,1.6839626570174918e-05,0.9445852951829048
52003080,2009-06-29 08:42:31+00:00,9605,2809,False,none,6.201864003317872e-05,0.7737232157241823
54345317,2009-07-06 21:51:39+00:00,11473,1496,False,none,7.408015170230707e-05,0.8846480067854113
312265314,2011-06-06 21:01:39+00:00,1702,264,False,none,1.0989664272407098e-05,0.8657171922685656
20541545,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172511244,2010-07-29 22:09:35+00:00,105759,22260,True,blue,0.0006828765592159237,0.8261195603777565
118943563,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2536244893,2014-05-31 01:14:10+00:00,84,2,False,none,5.423806103890694e-07,0.9767441860465116
487496478,2012-02-09 12:35:57+00:00,290,342,False,none,1.8725044882479778e-06,0.4588607594936709
76297855,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1938490717,2013-10-05 18:13:44+00:00,1716,666,False,none,1.1080061040805276e-05,0.7204030226700252
52003080,2009-06-29 08:42:31+00:00,9605,2809,False,none,6.201864003317872e-05,0.7737232157241823
275061452,2011-03-31 15:14:08+00:00,329,463,False,none,2.1243240573571888e-06,0.4154040404040404
52003080,2009-06-29 08:42:31+00:00,9605,2809,False,none,6.201864003317872e-05,0.7737232157241823
5654722,2007-04-30 14:25:50+00:00,16030,767,False,none,0.00010350429981591408,0.9543370840030958
65616414,2009-08-14 11:42:17+00:00,11834,2834,False,none,7.641109694457438e-05,0.8067902917916553
17561562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
448590097,2011-12-28 04:59:49+00:00,1221,4834,False,none,7.883889586726831e-06,0.20165152766308836
439565971,2011-12-17 23:13:03+00:00,1937,1969,False,none,1.2507038599090804e-05,0.4959037378392217
2814811673,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28784606,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14749636,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2540434758,2014-06-01 23:46:11+00:00,180,156,False,none,1.1622441651194345e-06,0.5357142857142857
124559569,2010-03-19 20:17:17+00:00,149,241,False,none,9.62079892237754e-07,0.382051282051282
1461027876,2013-05-27 01:55:41+00:00,5768,4443,False,none,3.724346858004943e-05,0.5648810106747625
3061415982,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2803970264,2014-09-11 16:38:16+00:00,334,535,False,none,2.156608617499395e-06,0.38434982738780205
49034230,2009-06-20 15:37:47+00:00,976,732,False,none,6.3019461397587115e-06,0.5714285714285714
64643056,2009-08-11 06:12:45+00:00,3161029,677,True,business,0.020410486172351784,0.9997858750940157
2453850531,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104814061,2010-01-14 13:46:23+00:00,608,780,False,none,3.925802513292312e-06,0.43804034582132567
468758663,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28003949,2009-04-01 00:16:52+00:00,35146,684,True,blue,0.00022693463015159804,0.9809098520792632
8276952,2007-08-19 03:18:05+00:00,25963,12605,True,blue,0.00016764080699442155,0.6731746525617092
2224234082,2013-12-01 04:50:04+00:00,27,88,False,none,1.7433662476791517e-07,0.23478260869565218
1429244420,2013-05-15 01:22:56+00:00,2794,3988,False,none,1.8040612207465e-05,0.41197286936007077
1333122608,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44504025,2009-06-04 00:47:03+00:00,42290,18187,False,none,0.0002730628096827827,0.6992741042049043
1925331925,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44504025,2009-06-04 00:47:03+00:00,42290,18187,False,none,0.0002730628096827827,0.6992741042049043
19432996,2009-01-24 05:28:23+00:00,864,174,False,none,5.578771992573285e-06,0.8323699421965318
573316665,2012-05-07 02:46:56+00:00,6829,1637,False,none,4.409425224222566e-05,0.8066383179777935
2835610800,2014-09-29 21:46:37+00:00,8618,6756,False,none,5.564566786110715e-05,0.5605567841810849
166530562,2010-07-14 11:24:41+00:00,2894,10,False,none,1.8686303410309132e-05,0.9965564738292011
778976910,2012-08-24 21:13:29+00:00,28211,92,False,none,0.0001821559452343576,0.9967494611878599
1333122608,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65616414,2009-08-14 11:42:17+00:00,11834,2834,False,none,7.641109694457438e-05,0.8067902917916553
243318995,2011-01-26 19:56:43+00:00,299726,18,True,blue,0.001935304414636598,0.999939948756272
141502712,2010-05-08 07:34:14+00:00,62165,2093,True,blue,0.0004013939362480536,0.9674281801487753
2676385764,2014-07-24 09:57:02+00:00,2666,3056,False,none,1.7214127467824512e-05,0.4659210066410346
144611647,2010-05-16 20:27:50+00:00,554386,1180,False,none,0.0035796216317994602,0.9978760399304493
331658004,2011-07-08 14:32:54+00:00,79416,9266,False,none,0.0005127821256506945,0.8955143095554904
17895820,2008-12-05 12:05:48+00:00,1022071,907,True,business,0.0065994225338210305,0.9991133729171107
90275200,2009-11-15 23:38:46+00:00,107823,2302,False,none,0.0006962036256426266,0.9790964812712827
150650920,2010-06-01 13:31:08+00:00,280,1922,False,none,1.8079353679635647e-06,0.1271571298819255
