author,created_at,followers,following,verified,verified_type,followers_impact,ffproportion
380648579,2011-09-27 00:35:10+00:00,2445048,633,True,blue,0.01578745984131635,0.9997411763840011
972651,2007-03-12 01:28:01+00:00,9136369,2669,True,business,0.058992730892378234,0.9997079561328008
2566535282,2014-06-14 05:49:56+00:00,431378,1317,False,none,0.0027853697970049523,0.996956285605334
1250111466,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7587032,2007-07-19 14:42:53+00:00,8468326,25,True,business,0.054679236010162224,0.9999970478313901
136004952,2010-04-22 19:41:25+00:00,1235349,445,True,blue,0.007976539817422934,0.9996399076221442
87416722,2009-11-04 11:25:45+00:00,4974839,3,True,blue,0.032122097778658903,0.999999396965773
64643056,2009-08-11 06:12:45+00:00,3154928,677,True,business,0.02037109255206626,0.9997854611080917
9651232,2007-10-24 11:44:31+00:00,127277,1191,False,none,0.0008218163922439237,0.9907292088302145
7587032,2007-07-19 14:42:53+00:00,8468326,25,True,business,0.054679236010162224,0.9999970478313901
428333,2007-01-02 01:48:14+00:00,63915741,122,True,blue,0.4126983168696389,0.9999980912406674
292777349,NaN,NaN,NaN,NaN,NaN,NaN,NaN
189264135,2010-09-10 20:23:11+00:00,299913,2911,False,none,0.0019365118571859163,0.9903871555755158
428333,2007-01-02 01:48:14+00:00,63915741,122,True,blue,0.4126983168696389,0.9999980912406674
7587032,2007-07-19 14:42:53+00:00,8468331,25,True,business,0.05467926829472237,0.9999970478331331
807095,2007-03-02 20:41:42+00:00,55103816,877,False,none,0.3558004923434163,0.999984084840106
87416722,2009-11-04 11:25:45+00:00,4974839,3,True,blue,0.032122097778658903,0.999999396965773
328967731,2011-07-04 10:23:55+00:00,35822,1913,False,none,0.00023129950268282434,0.9493043593480853
385093141,2011-10-04 21:20:35+00:00,2391,1155,False,none,1.5438476660003155e-05,0.6742808798646363
51241574,2009-06-26 21:48:52+00:00,15999243,6585,True,business,0.10330570457265531,0.9995885873570552
322572436,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7587032,2007-07-19 14:42:53+00:00,8468330,25,True,business,0.054679261837810335,0.9999970478327845
28785486,2009-04-04 12:40:32+00:00,17836651,436,True,business,0.1151696863890096,0.9999755565468734
51241574,2009-06-26 21:48:52+00:00,15999243,6585,True,business,0.10330570457265531,0.9995885873570552
292777349,NaN,NaN,NaN,NaN,NaN,NaN,NaN
273581084,2011-03-28 19:28:07+00:00,15073,989,False,none,9.732503500469575e-05,0.9384260988668908
51241574,2009-06-26 21:48:52+00:00,15999243,6585,True,business,0.10330570457265531,0.9995885873570552
28785486,2009-04-04 12:40:32+00:00,17836651,436,True,business,0.1151696863890096,0.9999755565468734
87416722,2009-11-04 11:25:45+00:00,4974839,3,True,blue,0.032122097778658903,0.999999396965773
51241574,2009-06-26 21:48:52+00:00,15999243,6585,True,business,0.10330570457265531,0.9995885873570552
7587032,2007-07-19 14:42:53+00:00,8468326,25,True,business,0.054679236010162224,0.9999970478313901
