author,created_at,followers,following,verified,verified_type,followers_impact,ffproportion
380648579,2011-09-27 00:35:10+00:00,2444961,633,True,blue,0.015786898089969876,0.9997411671765633
972651,2007-03-12 01:28:01+00:00,9136393,2669,True,business,0.05899288585826692,0.9997079568997344
2566535282,2014-06-14 05:49:56+00:00,431395,1317,False,none,0.0027854795645094357,0.9969564051840485
1250111466,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7587032,2007-07-19 14:42:53+00:00,8468139,25,True,business,0.054678028567612905,0.9999970477661982
136004952,2010-04-22 19:41:25+00:00,1235350,445,True,blue,0.007976546274334964,0.9996399079135293
87416722,2009-11-04 11:25:45+00:00,4974788,3,True,blue,0.03212176847614545,0.9999993969595908
64643056,2009-08-11 06:12:45+00:00,3154957,677,True,business,0.020371279802515088,0.9997854630796854
9651232,2007-10-24 11:44:31+00:00,127282,1191,False,none,0.0008218486768040659,0.9907295696372
7587032,2007-07-19 14:42:53+00:00,8468139,25,True,business,0.054678028567612905,0.9999970477661982
428333,2007-01-02 01:48:14+00:00,63915492,122,True,blue,0.41269670909854383,0.9999980912332314
292777349,NaN,NaN,NaN,NaN,NaN,NaN,NaN
189264135,2010-09-10 20:23:11+00:00,299912,2911,False,none,0.001936505400273888,0.990387123831413
428333,2007-01-02 01:48:14+00:00,63915492,122,True,blue,0.41269670909854383,0.9999980912332314
7587032,2007-07-19 14:42:53+00:00,8468139,25,True,business,0.054678028567612905,0.9999970477661982
807095,2007-03-02 20:41:42+00:00,55103561,877,False,none,0.3557988458308491,0.9999840847664575
87416722,2009-11-04 11:25:45+00:00,4974788,3,True,blue,0.03212176847614545,0.9999993969595908
328967731,2011-07-04 10:23:55+00:00,35819,1913,False,none,0.000231280131946739,0.9493003286335207
385093141,2011-10-04 21:20:35+00:00,2389,1155,False,none,1.542556283594627e-05,0.6740970654627539
51241574,2009-06-26 21:48:52+00:00,15999226,6585,True,business,0.10330559480515084,0.999588586920088
322572436,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7587032,2007-07-19 14:42:53+00:00,8468139,25,True,business,0.054678028567612905,0.9999970477661982
28785486,2009-04-04 12:40:32+00:00,17842628,436,True,business,0.11520827935220358,0.999975564734846
51241574,2009-06-26 21:48:52+00:00,15999226,6585,True,business,0.10330559480515084,0.999588586920088
292777349,NaN,NaN,NaN,NaN,NaN,NaN,NaN
273581084,2011-03-28 19:28:07+00:00,15073,989,False,none,9.732503500469575e-05,0.9384260988668908
51241574,2009-06-26 21:48:52+00:00,15999226,6585,True,business,0.10330559480515084,0.999588586920088
28785486,2009-04-04 12:40:32+00:00,17842628,436,True,business,0.11520827935220358,0.999975564734846
87416722,2009-11-04 11:25:45+00:00,4974788,3,True,blue,0.03212176847614545,0.9999993969595908
51241574,2009-06-26 21:48:52+00:00,15999226,6585,True,business,0.10330559480515084,0.999588586920088
7587032,2007-07-19 14:42:53+00:00,8468139,25,True,business,0.054678028567612905,0.9999970477661982
3108351,2007-04-01 06:22:13+00:00,20593078,1093,True,business,0.13296769304082998,0.9999469267298985
1367531,2007-03-17 19:01:26+00:00,24226980,261,True,blue,0.15643147857480688,0.9999892270027776
428333,2007-01-02 01:48:14+00:00,63915492,122,True,blue,0.41269670909854383,0.9999980912332314
2097571,2007-03-24 10:48:14+00:00,14697457,368,True,business,0.09490018689079882,0.9999749622818342
51241574,2009-06-26 21:48:52+00:00,15999227,6585,True,business,0.10330560126206285,0.9995885869457919
