author,created_at,followers,following,verified,verified_type,followers_impact,ffproportion
350628549,2011-08-08 02:25:47+00:00,351219,44,False,none,0.002267790185717126,0.9998747377321267

2602158362,2014-07-03 19:42:59+00:00,481430,5,False,none,0.0031085511578524965,0.9999896143820038

22940219,2009-03-05 16:33:48+00:00,22195463,0,True,blue,0.1433141520215239,1.0

27260086,2009-03-28 16:41:22+00:00,111722622,276835,True,blue,0.7213831418408009,0.997528246944983

813286,2007-03-05 22:08:25+00:00,131962744,551114,True,blue,0.8520718290397203,0.9958410840321319

1339835893,2013-04-09 18:04:35+00:00,31310991,986,True,blue,0.20217231441031738,0.9999685104520868

1636590253,2013-07-31 22:41:25+00:00,14268001,70,True,blue,0.09212722727871253,0.9999950939408698

50393960,2009-06-24 18:44:10+00:00,63670777,581,True,blue,0.41111660587150384,0.9999908750179319

215952307,2010-11-15 11:40:04+00:00,10575971,2484,True,blue,0.0682881143623464,0.9997651831009349

266135518,2011-03-14 18:36:41+00:00,8951297,997,True,blue,0.05779773726945055,0.999888631897031

26565946,2009-03-25 19:10:50+00:00,61407374,337,True,blue,0.3965020118155937,0.9999945120898579

44196397,2009-06-02 20:12:29+00:00,156535826,425,True,blue,1.010738057781395,0.9999972849739451

268414482,2011-03-18 18:36:02+00:00,46532750,77,True,blue,0.300457873191452,0.9999983452542008

3131144855,2015-04-01 20:15:49+00:00,4710286,463,True,government,0.03041390233079867,0.999901714143547

288333760,2011-04-26 17:26:43+00:00,8291934,81,True,blue,0.05354028838364141,0.9999902315661513

382267114,2011-09-29 19:34:47+00:00,11482449,165,True,business,0.0741411630640638,0.9999856304496519

15485441,2008-07-18 19:46:50+00:00,50252639,10834,True,blue,0.3244768692200185,0.9997844558015321

20536157,2009-02-10 19:14:39+00:00,30506131,294,True,business,0.19697540419510612,0.9999903626858933

74286565,2009-09-14 22:35:42+00:00,13398042,2437,True,business,0.08650997854736177,0.999818140829145

3004231,2007-03-30 19:05:42+00:00,20739954,2773,True,blue,0.1339160584519193,0.9998663145882409

15846407,2008-08-14 03:50:42+00:00,75149384,25357,True,blue,0.48523296147955436,0.9996626925525424

17842366,2008-12-03 17:38:39+00:00,9188322,618,True,business,0.05932818684299185,0.9999327452350325

25073877,2009-03-18 13:46:38+00:00,87323012,51,True,blue,0.5638370065425242,0.9999994159618519

25365536,2009-03-19 19:21:56+00:00,75175551,125,True,blue,0.4854019194966026,0.9999983372281215

15492359,2008-07-19 13:22:50+00:00,11188322,687,True,business,0.07224201089987445,0.9999386004605055

17471979,2008-11-18 21:28:10+00:00,29156903,195,True,business,0.18826355769279632,0.9999933120916218

11348282,2007-12-19 20:20:32+00:00,76675154,175,True,government,0.4950847241451893,0.9999977176491802

759251,2007-02-09 00:35:02+00:00,61665820,1090,True,business,0.3981707749016963,0.9999823243940713

18735898,2009-01-07 20:09:17+00:00,280805,266,False,none,0.00181313318214646,0.9990536199038677

84351228,2009-10-22 15:29:47+00:00,350478,742,False,none,0.002263005613904051,0.9978873640453277

20609518,2009-02-11 18:34:22+00:00,18753257,0,True,blue,0.12108813069575106,1.0

1367531,2007-03-17 19:01:26+00:00,24130491,262,True,blue,0.1558084575900946,0.9999891424855246

79293791,2009-10-02 21:37:33+00:00,108340098,976,True,blue,0.6995424819387095,0.9999909914129151

14230524,2008-03-26 22:37:48+00:00,83941589,114037,True,blue,0.5420034557005762,0.9986433150828

133880286,2010-04-16 22:04:13+00:00,19224716,237,True,blue,0.12413229998376797,0.9999876722715525

23083404,2009-03-06 16:25:53+00:00,52709924,188,True,blue,0.3403433422938269,0.9999964333219402

21447363,2009-02-20 23:45:56+00:00,107190120,241,True,blue,0.6921171751580667,0.9999977516635101

115485051,2010-02-18 20:17:16+00:00,27773344,1,True,blue,0.17933003894363808,0.9999999639942542

180505807,2010-08-19 20:11:11+00:00,33185411,245,True,business,0.21427527945466832,0.9999926172922422

23151437,2009-03-07 02:02:31+00:00,37007191,564,True,blue,0.23895217670672472,0.9999847599509887

7144422,2007-06-29 03:44:14+00:00,3784680,239,True,business,0.02443734581580123,0.9999368546592411

2367911,2007-03-26 22:30:49+00:00,17512313,29353,True,business,0.11307546445552899,0.9983266697701347

1344951,2007-03-17 09:57:25+00:00,10034424,453,True,business,0.06479139302408009,0.9999548574436936

14293310,2008-04-03 13:54:30+00:00,19349080,514,True,business,0.12493530739127304,0.9999734361351458

3108351,2007-04-01 06:22:13+00:00,20550324,1094,True,business,0.132691634223966,0.9999467676634284

972651,2007-03-12 01:28:01+00:00,9144788,2672,True,business,0.05904709163474568,0.9997078970555761

807095,2007-03-02 20:41:42+00:00,55041405,875,False,none,0.35539751000680925,0.9999841031294489

5988062,2007-05-12 13:04:50+00:00,27169841,154,True,business,0.17543327316373766,0.9999943319827626

1652541,2007-03-20 17:46:05+00:00,25697484,1237,False,business,0.1659263935402779,0.9999518653087832

