author,created_at,followers,following,verified,verified_type,followers_impact,ffproportion
25516222,2009-03-20 14:59:32+00:00,50165,2560,False,none,0.00032391099190675796,0.9514461830251304
15256225,2008-06-27 18:03:32+00:00,621715,984,False,business,0.004014359061762385,0.9984197822704067
632305734,2012-07-10 18:56:13+00:00,12411,1531,False,none,8.013673518498501e-05,0.8901879213886099
289998339,2011-04-29 15:42:44+00:00,374771,1936,False,none,0.0024198633778109756,0.9948607273026516
263371799,2011-03-09 22:41:50+00:00,1368,19,False,none,8.833055654907703e-06,0.9863013698630136
49654153,2009-06-22 15:03:59+00:00,66829,514,False,none,0.00043150897394870385,0.992367432398319
78195200,2009-09-29 02:41:04+00:00,120714,6642,False,none,0.0007794396786012634,0.9478469801187224
19041310,2009-01-15 22:00:55+00:00,263393,328,True,government,0.00170070542990724,0.998756261351959
2394937256,2014-03-17 19:02:56+00:00,4687,389,False,none,3.0263546677304385e-05,0.9233648542159181
268416076,2011-03-18 18:40:06+00:00,70691,18687,False,none,0.00045644556820254414,0.7909217033274407
14173315,2008-03-18 23:19:17+00:00,9444875,1346,True,business,0.06098472699462455,0.9998575091563071
271661216,2011-03-24 23:27:00+00:00,37998,582,False,none,0.00024534974325671264,0.9849144634525661
778057,2007-02-17 22:53:33+00:00,96263,2302,False,none,0.0006215617225938451,0.9766448536498757
50004938,2009-06-23 15:24:18+00:00,6887297,2150,True,business,0.0444706708427477,0.9996879285086306
15586316,2008-07-24 18:26:12+00:00,30141,817,False,none,0.0001946177854492493,0.9736094062923961
21924217,2009-02-25 21:47:34+00:00,2094,2103,False,none,1.3520773787556088e-05,0.498927805575411
148116121,2010-05-25 22:01:27+00:00,42262,648,False,none,0.00027288201614598636,0.9848986250291307
564807258,2012-04-27 16:07:00+00:00,5347,3506,False,none,3.4525108616075646e-05,0.6039760533152604
289998339,2011-04-29 15:42:44+00:00,374771,1936,False,none,0.0024198633778109756,0.9948607273026516
2370817676,2014-03-03 18:59:44+00:00,22711,616,False,none,0.00014664292907793042,0.9735928323402067
381030530,2011-09-27 16:45:17+00:00,8118,137,False,none,5.24172118468865e-05,0.983403997577226
171643578,NaN,NaN,NaN,NaN,NaN,NaN,NaN
412373159,2011-11-14 16:13:05+00:00,237801,1240,False,none,0.0015354601372753703,0.9948126053689534
759251,2007-02-09 00:35:02+00:00,61844845,1088,True,business,0.39932672357758797,0.9999824078973795
15157939,2008-06-18 13:44:07+00:00,10745,8340,False,none,6.93795197456018e-05,0.5630075975897302
115754870,2010-02-19 20:40:15+00:00,345104,733,False,none,0.0022283061686632073,0.9978805043994714
14216661,2008-03-25 16:25:25+00:00,1020975,211,True,business,0.006592345758237859,0.9997933775041961
22536395,2009-03-02 21:25:40+00:00,919255,385,False,business,0.00593554866670481,0.9995813579226653
1652541,2007-03-20 17:46:05+00:00,25748769,1236,True,business,0.16625753627365653,0.9999520000093204
117155939,2010-02-24 18:24:50+00:00,34714,1822,False,none,0.0002241452441553114,0.950131377271732
88574375,2009-11-09 02:46:05+00:00,1446,1374,False,none,9.336694793126124e-06,0.5127659574468085
76394861,2009-09-22 17:37:44+00:00,1686,1309,False,none,1.0886353679952037e-05,0.5629382303839733
19240337,2009-01-20 15:14:57+00:00,91761,7956,True,blue,0.0005924927046418024,0.9202142062035561
47409343,2009-06-15 18:48:01+00:00,3748,2095,False,none,2.4200506282598004e-05,0.6414513092589423
89570834,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16106522,2008-09-03 01:40:21+00:00,62574,8471,True,blue,0.0004040348132676861,0.8807657118727567
759251,2007-02-09 00:35:02+00:00,61844845,1088,True,business,0.39932672357758797,0.9999824078973795
30817647,2009-04-13 05:53:17+00:00,419397,891,False,none,0.002708009533992197,0.9978800251256281
45632111,2009-06-08 18:26:53+00:00,1560,1518,False,none,1.0072782764368432e-05,0.50682261208577
1115146242,2013-01-23 19:47:55+00:00,33693,179,False,none,0.00021755273697427282,0.9947153991497402
