author,created_at,followers,following,verified,verified_type,followers_impact,ffproportion
36309919,2009-04-29 07:15:06+00:00,99042,123,True,blue,0.0006395054811208835,0.9987596430192104
52003080,2009-06-29 08:42:31+00:00,9607,2811,False,none,6.203155385723559e-05,0.7736350459011113
30586736,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30586736,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99031372,2009-12-24 04:51:23+00:00,133,186,False,none,8.587692997826932e-07,0.4169278996865204
20826640,2009-02-14 02:33:50+00:00,2019,1780,False,none,1.303650538542299e-05,0.5314556462226901
501270359,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20556353,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2893971447,2014-11-27 00:17:41+00:00,969,3433,False,none,6.256747755559622e-06,0.22012721490231713
2752307136,2014-08-21 15:04:26+00:00,1040,1412,False,none,6.715188509578955e-06,0.42414355628058725
2331419624,2014-02-07 06:40:01+00:00,764,1349,False,none,4.9330807897291555e-06,0.3615712257453857
230067026,2010-12-24 04:57:14+00:00,6367,448,False,none,4.111115888508577e-05,0.9342626559060895
459310999,2012-01-09 14:32:34+00:00,286117,4352,True,blue,0.0018474322988415403,0.9850173340356458
32359375,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2832251193,2014-10-15 17:43:14+00:00,273,435,False,none,1.7627369837644757e-06,0.3855932203389831
17045133,2008-10-29 16:46:06+00:00,7307,2491,True,blue,4.71806561918206e-05,0.7457644417228005
1605998178,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67323781,2009-08-20 14:09:57+00:00,206,384,False,none,1.3301238778589084e-06,0.34915254237288135
67323781,2009-08-20 14:09:57+00:00,206,384,False,none,1.3301238778589084e-06,0.34915254237288135
338467914,2011-07-19 16:40:13+00:00,6458,2422,False,none,4.1698737879673933e-05,0.7272522522522522
218264459,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2318772765,NaN,NaN,NaN,NaN,NaN,NaN,NaN
